0.000000 6 5016
0.018314 9 983
0.036628 9 983
0.054943 20 958
0.073257 9 983
0.091571 6 5016
0.109885 13 2981
0.128199 2 7970
0.146514 15 1388
0.164828 9 983
0.183142 6 5016
0.201456 8 2388
0.219770 17 958
0.238085 10 3064
0.256399 17 958
0.274713 9 983
0.293027 8 2388
0.311341 4 2151
0.329656 4 2151
0.347970 21 254788
0.366284 22 958
0.384598 8 2388
0.402912 3 9645
0.421227 8 2388
0.439541 10 3064
0.457855 0 64870
0.476169 12 1958
0.494484 19 2728
0.512798 10 3064
0.531112 14 1456
0.549426 5 6100
0.567740 10 3064
0.586055 2 7970
0.604369 11 1902
0.622683 11 1902
0.640997 12 1958
0.659311 0 64870
0.677626 3 9645
0.695940 6 5016
0.714254 3 9645
0.732568 18 11916
0.750882 2 7970
0.769197 7 5017
0.787511 16 6715
0.805825 3 9645
0.824139 11 1902
0.842453 3 9645
0.860768 10 3064
0.879082 1 10425
0.897396 4 2151
0.915710 16 6715
0.934024 7 5017
0.952339 5 6100
0.970653 5 6100
0.988967 1 10425
1.007281 5 6100
1.025595 1 10425
1.043910 7 5017
1.062224 2 7970
1.080538 8 2388
1.098852 0 64870
1.117166 5 6100
1.135481 3 9645
1.153795 13 2981
1.172109 2 7970
1.190423 5 6100
1.208737 2 7970
1.227052 2 7970
1.245366 3 9645
1.263680 6 5016
1.281994 4 2151
1.300308 0 64870
1.318623 3 9645
1.336937 2 7970
1.355251 13 2981
1.373565 1 10425
1.391879 6 5016
1.410194 12 1958
1.428508 0 64870
1.446822 15 1388
1.465136 7 5017
1.483451 7 5017
1.501765 1 10425
1.520079 1 10425
1.538393 4 2151
1.556707 1 10425
1.575022 7 5017
1.593336 1 10425
1.611650 4 2151
1.629964 0 64870
1.648278 0 64870
0.000000 6 5016
0.018314 9 983
0.036628 9 983
0.054943 20 958
0.073257 9 983
0.091571 6 5016
0.109885 13 2981
0.128199 2 7970
0.146514 15 1388
0.164828 9 983
0.183142 6 5016
0.201456 8 2388
0.219770 17 958
0.238085 10 3064
0.256399 17 958
0.274713 9 983
0.293027 8 2388
0.311341 4 2151
0.329656 4 2151
0.347970 21 254788
0.366284 22 958
0.384598 8 2388
0.402912 3 9645
0.421227 8 2388
0.439541 10 3064
0.457855 0 64870
0.476169 12 1958
0.494484 19 2728
0.512798 10 3064
0.531112 14 1456
0.549426 5 6100
0.567740 10 3064
0.586055 2 7970
0.604369 11 1902
0.622683 11 1902
0.640997 12 1958
0.659311 0 64870
0.677626 3 9645
0.695940 6 5016
0.714254 3 9645
0.732568 18 11916
0.750882 2 7970
0.769197 7 5017
0.787511 16 6715
0.805825 3 9645
0.824139 11 1902
0.842453 3 9645
0.860768 10 3064
0.879082 1 10425
0.897396 4 2151
0.915710 16 6715
0.934024 7 5017
0.952339 5 6100
0.970653 5 6100
0.988967 1 10425
1.007281 5 6100
1.025595 1 10425
1.043910 7 5017
1.062224 2 7970
1.080538 8 2388
1.098852 0 64870
1.117166 5 6100
1.135481 3 9645
1.153795 13 2981
1.172109 2 7970
1.190423 5 6100
1.208737 2 7970
1.227052 2 7970
1.245366 3 9645
1.263680 6 5016
1.281994 4 2151
1.300308 0 64870
1.318623 3 9645
1.336937 2 7970
1.355251 13 2981
1.373565 1 10425
1.391879 6 5016
1.410194 12 1958
1.428508 0 64870
1.446822 15 1388
1.465136 7 5017
1.483451 7 5017
1.501765 1 10425
1.520079 1 10425
1.538393 4 2151
1.556707 1 10425
1.575022 7 5017
1.593336 1 10425
1.611650 4 2151
1.629964 0 64870
1.648278 0 64870
0.000000 6 5016
0.018314 9 983
0.036628 9 983
0.054943 20 958
0.073257 9 983
0.091571 6 5016
0.109885 13 2981
0.128199 2 7970
0.146514 15 1388
0.164828 9 983
0.183142 6 5016
0.201456 8 2388
0.219770 17 958
0.238085 10 3064
0.256399 17 958
0.274713 9 983
0.293027 8 2388
0.311341 4 2151
0.329656 4 2151
0.347970 21 254788
0.366284 22 958
0.384598 8 2388
0.402912 3 9645
0.421227 8 2388
0.439541 10 3064
