1205691349.048236 63.22.65.94 102.15.40.88 GETVIDEO ioqNXzGpjmo&start 105.136.74.95 
1205691350.416024 63.22.65.73 102.15.165.126 GETVIDEO gSvFLO7aX08&origin 105.136.74.95 
1205691351.459598 63.22.65.77 102.15.43.114 GETVIDEO ZrRCfCiwiJc&signature 254.212.31.66 
1205691352.510732 63.22.65.77 102.15.43.114 GETVIDEO bslHxNrnkes&signature 254.212.17.161 
1205691355.602448 63.22.65.77 140.8.31.2 GETVIDEO 5VBcv7VJnGE&origin 105.136.74.95 
1205691358.643394 63.22.65.77 102.15.43.114 GETVIDEO wY1EMwDeaBw&signature 254.212.31.79 
1205691364.444836 63.22.65.77 205.181.179.166 GETVIDEO OQgIy8N1Gjo&signature 254.212.17.2 
1205691367.909257 63.22.65.77 102.15.43.114 GETVIDEO bslHxNrnkes&signature 254.212.17.161 
1205691372.032555 63.22.65.77 102.15.43.114 GETVIDEO SRMk9CKXA3E&signature 254.212.16.2 
1205691379.226288 63.22.65.77 102.15.212.86 GETVIDEO 7_VXEsH48XQ&signature 63.36.207.168 
1205691386.401776 63.22.65.77 102.15.212.86 GETVIDEO NSrWPCClisE&signature 63.36.207.242 
1205691392.963756 63.22.65.73 102.15.104.148 GETVIDEO 74EdqdCN2bc&origin 105.136.74.95 
1205691406.141717 63.22.65.77 205.181.166.58 GETVIDEO kJDaTzThRuo&signature 63.36.207.253 
1205691419.443497 63.22.65.77 205.181.179.166 GETVIDEO 0R4hCYXNq9o&signature 254.212.22.199 
1205691437.419300 63.22.65.77 102.15.104.108 GETVIDEO UPCGixTpa6E&signature 254.212.17.119 
1205691446.637150 63.22.65.94 140.8.19.137 GETVIDEO dxiKveJsxKc&signature 254.212.20.109 
1205691466.131024 63.22.65.77 102.15.199.68 GETVIDEO mKsUlf20DF0&signature 63.36.207.86 
1205691467.420895 63.22.65.73 205.181.179.10 GETVIDEO 3jzQHOiDxVo&signature 254.212.25.231 
1205691467.636703 63.22.65.94 140.8.20.172 GETVIDEO IPWDYPMtp1Q&signature 63.36.192.195 
1205691468.376339 63.22.65.77 102.15.104.108 GETVIDEO Wz3d9I8cD5o&signature 254.212.17.158 
1205691471.318331 63.22.65.94 140.8.20.172 GETVIDEO hrWBjcBYnpA&signature 63.36.195.120 
1205691473.777337 63.22.65.77 205.181.179.166 GETVIDEO 8n5Nu9uGw6U&signature 254.212.30.203 
1205691478.154409 63.22.65.77 205.181.166.58 GETVIDEO acX4EfqDF5E&signature 254.212.16.199 
1205691492.035676 63.22.65.94 205.181.20.214 GETVIDEO nFkW-bReI0c&origin 105.136.74.95 
1205691494.496594 63.22.65.77 102.15.104.108 GETVIDEO TsBw68KLu3c&signature 254.212.17.158 
1205691497.525397 63.22.65.94 205.181.20.214 GETVIDEO YnG7WATQQhU&origin 105.136.74.95 
1205691501.486477 63.22.65.94 35.139.129.133 GETVIDEO 11uwpdsR20U&signature 254.212.25.207 
1205691504.306663 63.22.65.94 35.139.132.195 GETVIDEO 0ERWz4medts&signature 254.212.25.27 
1205691512.160424 63.22.65.77 140.8.40.99 GETVIDEO YB8ZmmO_s-A&origin 105.136.74.95 
1205691519.194888 63.22.65.73 140.8.49.226 GETVIDEO xexUbpIRLys&signature 254.212.19.207 
1205691521.469190 63.22.65.73 140.8.48.28 GETVIDEO HkGjhVtQ3lI&signature 254.212.31.66 
1205691522.992568 63.22.65.94 140.8.19.168 GETVIDEO Y9E87c1-aYA&origin 105.136.74.95 
1205691525.911615 63.22.65.73 140.8.48.28 GETVIDEO Qk5dy82HI2U&signature 254.212.17.162 
1205691528.187465 63.22.65.77 205.181.179.166 GETVIDEO gsZUN8w6ylE&signature 254.212.17.166 
1205691536.853249 63.22.65.73 35.139.131.221 GETVIDEO -jzHEY3PlwQ&origin 105.136.74.95 
1205691544.188512 63.22.65.94 205.181.20.214 GETVIDEO bqeuSWTgtQo&origin 105.136.74.95 
1205691573.185947 63.22.65.77 140.8.31.2 GETVIDEO 2zd39-WLqEo&signature 63.36.195.84 
1205691575.555006 63.22.65.94 205.181.20.214 GETVIDEO nFkW-bReI0c&origin 105.136.74.95 
1205691579.597213 63.22.65.94 205.181.20.214 GETVIDEO YnG7WATQQhU&origin 105.136.74.95 
1205691591.923321 63.22.65.94 35.139.170.180 GETVIDEO MO2r0Vm8keQ&signature 63.22.67.81 
1205691602.183638 63.22.65.94 102.15.212.86 GETVIDEO 12AV2Ufr7PY&signature 63.36.207.120 
1205691602.789485 63.22.65.94 140.8.19.137 GETVIDEO dxiKveJsxKc&signature 254.212.20.109 
1205691614.274362 63.22.65.94 205.181.20.214 GETVIDEO GfADAejS-OQ&origin 105.136.74.95 
1205691614.871293 63.22.65.77 205.181.166.58 GETVIDEO V43s0vOp7YM&signature 63.36.207.66 
1205691640.880235 63.22.65.94 35.139.129.133 GETVIDEO wTtHvvtRv9U&signature 254.212.18.88 
1205691676.118384 63.22.65.77 102.15.104.108 GETVIDEO TsBw68KLu3c&signature 254.212.17.158 
1205691682.064470 63.22.65.77 205.181.166.58 GETVIDEO 5Y9pRvoCDHw&signature 254.212.22.243 
1205691697.026807 63.22.65.77 102.15.199.68 GETVIDEO Q74_Bvxi-Fg&signature 254.212.29.210 
1205691702.847041 63.22.65.77 205.181.134.1 GETVIDEO aJSr0tWPMqQ&signature 254.212.21.196 
1205691709.310446 63.22.65.77 35.139.179.39 GETVIDEO miZN_ECkVtk&signature 254.212.30.227 
1205691719.800039 63.22.65.94 140.8.45.83 GETVIDEO mqFhPOUQsyk&signature 254.212.31.75 
1205691725.196054 63.22.65.77 140.8.49.226 GETVIDEO xPCfrEs9lHU&signature 254.212.18.243 
1205691728.115020 63.22.65.73 102.15.104.148 GETVIDEO wZ4eGNI3pjA&signature 254.212.17.42 
1205691735.049932 63.22.65.94 205.181.167.253 GETVIDEO hu8MzBarDGQ&origin 105.136.74.95 
1205691736.835848 63.22.65.94 205.181.20.214 GETVIDEO -LaQ3d5-_XU&origin 105.136.74.95 
1205691747.658520 63.22.65.94 205.181.20.214 GETVIDEO 6l9d5kVLVJw&origin 105.136.74.95 
1205691763.945785 63.22.65.94 102.15.40.88 GETVIDEO aJ5ytNdcgjo&origin 105.136.74.95 
1205691770.178430 63.22.65.94 102.15.40.88 GETVIDEO aJ5ytNdcgjo&start 105.136.74.95 
1205691774.447388 63.22.65.94 102.15.40.88 GETVIDEO aJ5ytNdcgjo&start 105.136.74.95 
1205691777.818280 63.22.65.94 102.15.40.88 GETVIDEO aJ5ytNdcgjo&start 105.136.74.95 
1205691779.784707 63.22.65.94 102.15.40.88 GETVIDEO aJ5ytNdcgjo&start 105.136.74.95 
1205691780.781284 63.22.65.94 102.15.40.88 GETVIDEO aJ5ytNdcgjo&start 105.136.74.95 
1205691793.533219 63.22.65.94 102.15.212.86 GETVIDEO 9cvPhNvNGbc&signature 254.212.17.151 
1205691808.543823 63.22.65.94 140.8.41.47 GETVIDEO B04oVTDXHNA&signature 254.212.16.93 
1205691811.108519 63.22.65.73 102.15.104.148 GETVIDEO 74EdqdCN2bc&origin 105.136.74.95 
1205691811.876774 63.22.65.73 102.15.169.172 GETVIDEO MKLucVsoJgk&signature 254.212.19.8 
1205691813.716040 63.22.65.94 102.15.205.145 GETVIDEO mTIAaJcc0I0&signature 254.212.22.68 
1205691819.434871 63.22.65.77 205.181.20.214 GETVIDEO -ky8Hvq-F0U&signature 254.212.22.64 
1205691824.588766 63.22.65.77 205.181.20.214 GETVIDEO z1KFsR4huV4&signature 254.212.21.113 
1205691827.520393 63.22.65.73 102.15.104.148 GETVIDEO inomf4ssq1A&origin 105.136.74.95 
1205691829.824170 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&origin 105.136.74.95 
1205691832.649113 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691833.952826 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691838.442680 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691846.481819 63.22.65.94 205.181.254.134 GETVIDEO B5ptWFP1kBQ&signature 63.22.67.95 
1205691847.130045 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691847.448048 63.22.65.77 35.139.170.180 GETVIDEO idhScNpaTnk&signature 254.212.29.81 
1205691848.865792 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691860.777228 63.22.65.77 102.15.57.138 GETVIDEO XhHClfctsPI&origin 105.136.74.95 
1205691867.113620 63.22.65.73 102.15.169.172 GETVIDEO MKLucVsoJgk&signature 254.212.19.8 
1205691867.604765 63.22.65.77 140.8.55.133 GETVIDEO thbuNgVd3fo&origin 105.136.74.95 
1205691873.073903 63.22.65.94 35.139.128.80 GETVIDEO iQTyEfM_5LQ&origin 105.136.74.95 
1205691895.031899 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691896.245964 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691897.223065 63.22.65.73 205.181.166.58 GETVIDEO qLxfiUMYgQg&signature 254.212.25.133 
1205691900.955308 63.22.65.77 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
1205691902.384207 63.22.65.73 102.15.104.148 GETVIDEO IR8zp74OfxQ&signature 254.212.29.217 
1205691902.896522 63.22.65.73 102.15.140.135 GETVIDEO 6ERUNEd_skA&start 105.136.74.95 
